0.000000000000000000e+00,3.032054123727624617e+00
0.000000000000000000e+00,3.032054123727624617e+00
9.000900090009000517e-05,2.989579109451514505e+00
9.000900090009000517e-05,2.989579109451514505e+00
1.800180018001800103e-04,2.936008939754311875e+00
1.800180018001800103e-04,2.936008939754311875e+00
2.700270027002700155e-04,2.872550763776005933e+00
2.700270027002700155e-04,2.872550763776005933e+00
3.600360036003600207e-04,2.800358777824384582e+00
3.600360036003600207e-04,2.800358777824384582e+00
4.500450045004500258e-04,2.720610782193046973e+00
4.500450045004500258e-04,2.720610782193046973e+00
5.400540054005400310e-04,2.634488097306550536e+00
5.400540054005400310e-04,2.634488097306550536e+00
6.300630063006300904e-04,2.543156192703061258e+00
6.300630063006300904e-04,2.543156192703061258e+00
7.200720072007200413e-04,2.447745192465000219e+00
7.200720072007200413e-04,2.447745192465000219e+00
8.100810081008099923e-04,2.349309995505003190e+00
8.100810081008099923e-04,2.349309995505003190e+00
9.000900090009000517e-04,2.248847355429613337e+00
9.000900090009000517e-04,2.248847355429613337e+00
9.900990099009901110e-04,2.147495532622761605e+00
9.900990099009901110e-04,2.147495532622761605e+00
1.080108010801080062e-03,2.046068498689797011e+00
1.080108010801080062e-03,2.046068498689797011e+00
1.170117011701170013e-03,1.945451085750646847e+00
1.170117011701170013e-03,1.945451085750646847e+00
1.260126012601260181e-03,1.846400798164574475e+00
1.260126012601260181e-03,1.846400798164574475e+00
1.350135013501350132e-03,1.749552190014047159e+00
1.350135013501350132e-03,1.749552190014047159e+00
1.440144014401440083e-03,1.655605777409992374e+00
1.440144014401440083e-03,1.655605777409992374e+00
1.530153015301530034e-03,1.565207660879823770e+00
1.530153015301530034e-03,1.565207660879823770e+00
1.620162016201619985e-03,1.478932017358691731e+00
1.620162016201619985e-03,1.478932017358691731e+00
1.710171017101710152e-03,1.397329224608801379e+00
1.710171017101710152e-03,1.397329224608801379e+00
1.800180018001800103e-03,1.320863377601168009e+00
1.800180018001800103e-03,1.320863377601168009e+00
1.890189018901890054e-03,1.250052564957162771e+00
1.890189018901890054e-03,1.250052564957162771e+00
1.980198019801980222e-03,1.185588510090392234e+00
1.980198019801980222e-03,1.185588510090392234e+00
2.070207020702069956e-03,1.128063976436959104e+00
2.070207020702069956e-03,1.128063976436959104e+00
2.160216021602160124e-03,1.078051966620211743e+00
2.160216021602160124e-03,1.078051966620211743e+00
2.250225022502250292e-03,1.036070385830955676e+00
2.250225022502250292e-03,1.036070385830955676e+00
2.340234023402340026e-03,1.002610232558849512e+00
2.340234023402340026e-03,1.002610232558849512e+00
2.430243024302430194e-03,9.783651727748011728e-01
2.430243024302430194e-03,9.783651727748011728e-01
2.520252025202520361e-03,9.638838166169126920e-01
2.520252025202520361e-03,9.638838166169126920e-01
2.610261026102610096e-03,9.595819044173038437e-01
2.610261026102610096e-03,9.595819044173038437e-01
2.700270027002700263e-03,9.658995126553583388e-01
2.700270027002700263e-03,9.658995126553583388e-01
2.790279027902789998e-03,9.834551026925405504e-01
2.790279027902789998e-03,9.834551026925405504e-01
2.880288028802880165e-03,1.012159046460459066e+00
2.880288028802880165e-03,1.012159046460459066e+00
2.970297029702970333e-03,1.052584280727688393e+00
2.970297029702970333e-03,1.052584280727688393e+00
3.060306030603060067e-03,1.104818416183057650e+00
3.060306030603060067e-03,1.104818416183057650e+00
3.150315031503150235e-03,1.168923420987433959e+00
3.150315031503150235e-03,1.168923420987433959e+00
