0.000000000000000000e+00,3.032300779022948589e+00
0.000000000000000000e+00,3.032300779022948589e+00
9.000900090009000517e-05,3.032316682546084330e+00
9.000900090009000517e-05,3.032316682546084330e+00
1.800180018001800103e-04,3.032355122415214765e+00
1.800180018001800103e-04,3.032355122415214765e+00
2.700270027002700155e-04,3.032416016347748933e+00
2.700270027002700155e-04,3.032416016347748933e+00
3.600360036003600207e-04,3.032499285671493627e+00
3.600360036003600207e-04,3.032499285671493627e+00
4.500450045004500258e-04,3.032610228671917874e+00
4.500450045004500258e-04,3.032610228671917874e+00
5.400540054005400310e-04,3.032751386654960246e+00
5.400540054005400310e-04,3.032751386654960246e+00
6.300630063006300904e-04,3.032927881327315944e+00
6.300630063006300904e-04,3.032927881327315944e+00
7.200720072007200413e-04,3.033143950359937779e+00
7.200720072007200413e-04,3.033143950359937779e+00
8.100810081008099923e-04,3.033398451775808802e+00
8.100810081008099923e-04,3.033398451775808802e+00
9.000900090009000517e-04,3.033681148517900716e+00
9.000900090009000517e-04,3.033681148517900716e+00
9.900990099009901110e-04,3.034022932812348472e+00
9.900990099009901110e-04,3.034022932812348472e+00
1.080108010801080062e-03,3.034453600394842798e+00
1.080108010801080062e-03,3.034453600394842798e+00
1.170117011701170013e-03,3.034996981857639664e+00
1.170117011701170013e-03,3.034996981857639664e+00
1.260126012601260181e-03,3.035671968632343454e+00
1.260126012601260181e-03,3.035671968632343454e+00
1.350135013501350132e-03,3.036485895266851642e+00
1.350135013501350132e-03,3.036485895266851642e+00
1.440144014401440083e-03,3.037441665639950550e+00
1.440144014401440083e-03,3.037441665639950550e+00
1.530153015301530034e-03,3.038496922209578344e+00
1.530153015301530034e-03,3.038496922209578344e+00
1.620162016201619985e-03,3.039525271763588332e+00
1.620162016201619985e-03,3.039525271763588332e+00
1.710171017101710152e-03,3.040487599314827261e+00
1.710171017101710152e-03,3.040487599314827261e+00
1.800180018001800103e-03,3.041384333363888359e+00
1.800180018001800103e-03,3.041384333363888359e+00
1.890189018901890054e-03,3.042228378569359570e+00
1.890189018901890054e-03,3.042228378569359570e+00
1.980198019801980222e-03,3.043032988565903096e+00
1.980198019801980222e-03,3.043032988565903096e+00
2.070207020702069956e-03,3.043811841243689642e+00
